episode,epsilon,total_reward,steps,success,wall_hits,penalty_entries,key_obtained,energy_left,end_event
2404,0.8607,-98.0,50,0,6,0,0,0,ENERGY_DEPLETED
2405,0.8606,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2406,0.8606,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2407,0.8605,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2408,0.8605,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2409,0.8604,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
2410,0.8604,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2411,0.8603,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2412,0.8602,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2413,0.8602,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2414,0.8601,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2415,0.8601,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2416,0.86,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2417,0.86,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
2418,0.8599,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2419,0.8599,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
2420,0.8598,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
2421,0.8598,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
2422,0.8597,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2423,0.8597,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2424,0.8596,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2425,0.8595,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2426,0.8595,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
2427,0.8594,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2428,0.8594,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2429,0.8593,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
2430,0.8593,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
2431,0.8592,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2432,0.8592,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2433,0.8591,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2434,0.8591,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
2435,0.859,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED
2436,0.859,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
2437,0.8589,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
2438,0.8589,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2439,0.8588,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2440,0.8587,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2441,0.8587,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2442,0.8586,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2443,0.8586,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
2444,0.8585,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2445,0.8585,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED
2446,0.8584,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2447,0.8584,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2448,0.8583,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
2449,0.8583,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2450,0.8582,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2451,0.8582,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2452,0.8581,-80.0,50,0,15,0,1,0,ENERGY_DEPLETED
2453,0.858,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2454,0.858,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
2455,0.8579,-102.0,50,0,7,0,0,0,ENERGY_DEPLETED
2456,0.8579,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2457,0.8578,-143.0,50,0,16,1,0,0,ENERGY_DEPLETED
2458,0.8578,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2459,0.8577,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2460,0.8577,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED
2461,0.8576,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2462,0.8576,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2463,0.8575,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
2464,0.8575,-86.0,50,0,4,0,0,0,ENERGY_DEPLETED
2465,0.8574,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2466,0.8574,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
2467,0.8573,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2468,0.8572,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2469,0.8572,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED
2470,0.8571,-102.0,50,0,7,0,0,0,ENERGY_DEPLETED
2471,0.8571,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2472,0.857,-154.0,50,0,20,0,0,0,ENERGY_DEPLETED
2473,0.857,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
2474,0.8569,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
2475,0.8569,-92.0,50,0,18,0,0,0,ENERGY_DEPLETED
2476,0.8568,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2477,0.8568,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
2478,0.8567,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
2479,0.8567,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2480,0.8566,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2481,0.8566,-106.0,50,0,8,0,0,0,ENERGY_DEPLETED
2482,0.8565,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2483,0.8564,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2484,0.8564,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
2485,0.8563,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2486,0.8563,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2487,0.8562,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2488,0.8562,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
2489,0.8561,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2490,0.8561,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2491,0.856,-80.0,50,0,14,0,1,0,ENERGY_DEPLETED
2492,0.856,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2493,0.8559,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2494,0.8559,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED
2495,0.8558,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2496,0.8557,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2497,0.8557,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2498,0.8556,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2499,0.8556,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2500,0.8555,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
2501,0.8555,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2502,0.8554,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
2503,0.8554,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2504,0.8553,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2505,0.8553,-107.0,50,0,7,1,0,0,ENERGY_DEPLETED
2506,0.8552,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
2507,0.8552,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
2508,0.8551,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2509,0.8551,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2510,0.855,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2511,0.8549,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
2512,0.8549,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2513,0.8548,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2514,0.8548,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2515,0.8547,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2516,0.8547,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2517,0.8546,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2518,0.8546,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2519,0.8545,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2520,0.8545,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
2521,0.8544,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2522,0.8544,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2523,0.8543,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED
2524,0.8543,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2525,0.8542,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2526,0.8541,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED
2527,0.8541,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2528,0.854,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2529,0.854,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2530,0.8539,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED
2531,0.8539,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2532,0.8538,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
2533,0.8538,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2534,0.8537,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2535,0.8537,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2536,0.8536,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
2537,0.8536,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2538,0.8535,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2539,0.8535,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2540,0.8534,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
2541,0.8533,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2542,0.8533,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2543,0.8532,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2544,0.8532,-174.0,50,0,25,0,0,0,ENERGY_DEPLETED
2545,0.8531,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
2546,0.8531,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2547,0.853,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2548,0.853,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2549,0.8529,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2550,0.8529,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2551,0.8528,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2552,0.8528,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2553,0.8527,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2554,0.8527,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2555,0.8526,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2556,0.8526,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2557,0.8525,-106.0,50,0,8,0,0,0,ENERGY_DEPLETED
2558,0.8524,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2559,0.8524,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2560,0.8523,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2561,0.8523,-106.0,50,0,8,0,0,0,ENERGY_DEPLETED
2562,0.8522,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2563,0.8522,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED
2564,0.8521,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2565,0.8521,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
2566,0.852,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2567,0.852,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
2568,0.8519,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
2569,0.8519,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2570,0.8518,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED
2571,0.8518,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2572,0.8517,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2573,0.8516,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2574,0.8516,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
2575,0.8515,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
2576,0.8515,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2577,0.8514,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2578,0.8514,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
2579,0.8513,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
2580,0.8513,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
2581,0.8512,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
2582,0.8512,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2583,0.8511,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2584,0.8511,-114.0,50,0,10,0,0,0,ENERGY_DEPLETED
2585,0.851,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2586,0.851,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2587,0.8509,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
2588,0.8508,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2589,0.8508,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2590,0.8507,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
2591,0.8507,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2592,0.8506,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED
2593,0.8506,-76.0,50,0,14,0,1,0,ENERGY_DEPLETED
2594,0.8505,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
2595,0.8505,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2596,0.8504,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2597,0.8504,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2598,0.8503,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
2599,0.8503,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
2600,0.8502,-106.0,50,0,8,0,0,0,ENERGY_DEPLETED
2601,0.8502,-68.0,50,0,11,0,1,0,ENERGY_DEPLETED
2602,0.8501,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2603,0.8501,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
2604,0.85,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2605,0.8499,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2606,0.8499,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2607,0.8498,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2608,0.8498,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
2609,0.8497,-127.0,50,0,12,1,0,0,ENERGY_DEPLETED
2610,0.8497,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2611,0.8496,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2612,0.8496,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2613,0.8495,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2614,0.8495,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2615,0.8494,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2616,0.8494,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
2617,0.8493,-114.0,50,0,10,0,0,0,ENERGY_DEPLETED
2618,0.8493,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2619,0.8492,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
2620,0.8492,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED
2621,0.8491,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
2622,0.849,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2623,0.849,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2624,0.8489,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
2625,0.8489,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2626,0.8488,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED
2627,0.8488,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2628,0.8487,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2629,0.8487,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2630,0.8486,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2631,0.8486,-168.0,50,0,19,2,0,0,ENERGY_DEPLETED
2632,0.8485,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
2633,0.8485,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2634,0.8484,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2635,0.8484,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2636,0.8483,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
2637,0.8483,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED
2638,0.8482,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2639,0.8481,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED
2640,0.8481,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
2641,0.848,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2642,0.848,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2643,0.8479,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
2644,0.8479,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2645,0.8478,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2646,0.8478,-86.0,50,0,4,0,0,0,ENERGY_DEPLETED
2647,0.8477,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2648,0.8477,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2649,0.8476,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2650,0.8476,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2651,0.8475,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED
2652,0.8475,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2653,0.8474,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2654,0.8474,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2655,0.8473,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2656,0.8472,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2657,0.8472,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
2658,0.8471,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2659,0.8471,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2660,0.847,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED
2661,0.847,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2662,0.8469,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
2663,0.8469,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2664,0.8468,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2665,0.8468,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2666,0.8467,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2667,0.8467,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2668,0.8466,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2669,0.8466,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2670,0.8465,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2671,0.8465,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2672,0.8464,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2673,0.8463,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
2674,0.8463,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2675,0.8462,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
2676,0.8462,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
2677,0.8461,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2678,0.8461,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2679,0.846,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2680,0.846,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2681,0.8459,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2682,0.8459,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2683,0.8458,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
2684,0.8458,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2685,0.8457,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2686,0.8457,-69.0,50,0,10,1,1,0,ENERGY_DEPLETED
2687,0.8456,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
2688,0.8456,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2689,0.8455,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2690,0.8455,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2691,0.8454,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED
2692,0.8453,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2693,0.8453,-56.0,50,0,8,0,1,0,ENERGY_DEPLETED
2694,0.8452,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED
2695,0.8452,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2696,0.8451,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
2697,0.8451,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
2698,0.845,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2699,0.845,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2700,0.8449,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2701,0.8449,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2702,0.8448,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2703,0.8448,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
2704,0.8447,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2705,0.8447,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
2706,0.8446,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
2707,0.8446,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2708,0.8445,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2709,0.8444,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2710,0.8444,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2711,0.8443,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2712,0.8443,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2713,0.8442,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2714,0.8442,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2715,0.8441,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2716,0.8441,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
2717,0.844,-166.0,50,0,24,0,0,0,ENERGY_DEPLETED
2718,0.844,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
2719,0.8439,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2720,0.8439,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
2721,0.8438,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2722,0.8438,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2723,0.8437,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
2724,0.8437,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
2725,0.8436,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2726,0.8436,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2727,0.8435,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
2728,0.8434,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED
2729,0.8434,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2730,0.8433,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
2731,0.8433,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2732,0.8432,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2733,0.8432,-132.0,50,0,11,2,0,0,ENERGY_DEPLETED
2734,0.8431,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2735,0.8431,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2736,0.843,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
2737,0.843,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
2738,0.8429,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
2739,0.8429,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
2740,0.8428,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2741,0.8428,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2742,0.8427,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
2743,0.8427,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2744,0.8426,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED
2745,0.8426,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2746,0.8425,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2747,0.8424,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2748,0.8424,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2749,0.8423,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2750,0.8423,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
2751,0.8422,-60.0,50,0,10,0,0,0,ENERGY_DEPLETED
2752,0.8422,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2753,0.8421,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2754,0.8421,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
2755,0.842,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2756,0.842,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
2757,0.8419,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
2758,0.8419,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
2759,0.8418,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2760,0.8418,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED
2761,0.8417,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
2762,0.8417,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
2763,0.8416,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2764,0.8416,-72.0,50,0,12,0,1,0,ENERGY_DEPLETED
2765,0.8415,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
2766,0.8414,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED
2767,0.8414,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
2768,0.8413,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
2769,0.8413,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
2770,0.8412,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
2771,0.8412,-88.0,50,0,17,0,1,0,ENERGY_DEPLETED
